temp,dataset_or_rollup,comparison,metric,n,delta_pct,ci_low,ci_high
1.0,HumanEval,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,-3.9207188080591537,-7.17733930685881,-0.45538025989649844
1.0,HumanEval,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,-0.949330394409853,-5.105658248850375,3.4873040696102198
1.0,MBPP,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,12.27481132156445,7.623695825012189,17.483369192591102
1.0,MBPP,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,5.993824951145643,2.1927409792225294,10.142569015171855
1.0,MBPP,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,5.653725408314747,1.8729126451846767,9.58746963295891
1.0,LCB,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,11.280082916875301,7.259096575668389,15.818582354417243
1.0,LCB,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,-15.48825163328228,-19.576608152366337,-11.32790116461061
1.0,LCB,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,-16.55110794923266,-19.98143722707042,-12.990339051240607
1.0,MT-Bench,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),99,13.243983651367452,8.281420809570527,17.922436479989813
1.0,MT-Bench,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),99,4.161375034644643,0.5669437009233613,7.97614017135031
1.0,MT-Bench,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),99,4.81034704843466,0.9468781738171117,8.620706793584532
1.0,Alpaca,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),49,20.440357126951625,15.313652950833735,25.866079043995605
1.0,Alpaca,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),49,17.190491643045224,10.406372925153008,24.487871550908615
1.0,Alpaca,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),49,15.183959689844539,8.50636912795457,22.462274194975485
1.0,Math,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),127,11.908105949615777,8.987728434770492,15.094624624944242
1.0,Math,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),127,7.616693612633374,3.715792354889924,11.426141409735123
1.0,Math,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),127,7.712341792233701,3.8365039309961935,11.673257810439285
1.0,Code,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),147,13.195854886877889,10.552195115722384,15.912937253117821
1.0,Code,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),147,-4.736547506503386,-7.449968782921745,-2.06080228492026
1.0,Code,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),147,-4.2825668808921025,-6.971977595486479,-1.5696367368683517
1.0,Chat,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),148,15.23400408496327,11.417155001357537,19.01633487443104
1.0,Chat,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),148,7.6200509215804235,4.312906023514618,11.154081626107516
1.0,Chat,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),148,7.6118573799144995,4.068434835313317,11.271661089640794
1.0,Overall,DominoTree (16) vs Domino-chain,raw per-prompt TPS (same harness),422,13.273430131066167,11.463917547925595,15.050990569645428
1.0,Overall,DominoTree (16) vs DDTree@16,speedup-over-own-AR (cross harness),422,2.5549618269770313,0.5919082995331948,4.571008141974531
1.0,Overall,DominoTree (16) vs CaDDTree,speedup-over-own-AR (cross harness),422,2.7834145197610516,0.762936896773514,4.851194203896592
